Family,Trial,Score,Params,Ann_Return,Sharpe,Info_Ratio,Avg_Turnover,RankIC_Mean,Months
CatBoost,9,2.0427363849074527,"{""iterations"": 350, ""learning_rate"": 0.06660490973803591, ""depth"": 3, ""l2_leaf_reg"": 4.716262771234147, ""random_strength"": 1.123672154093113, ""bagging_temperature"": 0.32704080387987894}",0.20215819375133592,0.9898916769069686,1.7823177044792202,0.7309764528771641,0.02519030742911112,36
CatBoost,1,1.8461246405453937,"{""iterations"": 350, ""learning_rate"": 0.04726374286850232, ""depth"": 3, ""l2_leaf_reg"": 3.2211861577300978, ""random_strength"": 1.2633627637426759, ""bagging_temperature"": 0.2538638760746766}",0.20840891406094908,0.9793433150766209,1.5882482433650946,0.7185319468537422,0.028717328895365754,36
CatBoost,8,1.6349804907911907,"{""iterations"": 300, ""learning_rate"": 0.054100411744109074, ""depth"": 5, ""l2_leaf_reg"": 2.122659893238782, ""random_strength"": 0.9796411171152454, ""bagging_temperature"": 0.591335871366423}",0.17618807716372298,0.8982727504416512,1.4037232071528258,0.7644908298826085,0.017793959176737848,36
CatBoost,10,1.6142686845084884,"{""iterations"": 400, ""learning_rate"": 0.0993349719897307, ""depth"": 3, ""l2_leaf_reg"": 1.5168566887817334, ""random_strength"": 1.5857301871781542, ""bagging_temperature"": 0.5286336705271102}",0.19151898231394826,0.9224160964875696,1.3725442295943964,0.7000074806435783,0.038243912473395175,36
CatBoost,4,1.512502567086762,"{""iterations"": 350, ""learning_rate"": 0.06117095154271749, ""depth"": 4, ""l2_leaf_reg"": 4.869677019159933, ""random_strength"": 1.2693463898327626, ""bagging_temperature"": 0.36661410640654973}",0.18130048179930602,0.8141137869171277,1.3037916680351307,0.7104647404701403,0.02790896645406815,36
CatBoost,0,1.4235684247290616,"{""iterations"": 300, ""learning_rate"": 0.05, ""depth"": 4, ""l2_leaf_reg"": 3.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",0.17082640861154785,0.7824769897857421,1.2266876397359476,0.7572462388521747,0.012280748650504544,36
CatBoost,11,1.39365044430268,"{""iterations"": 350, ""learning_rate"": 0.04162095761759211, ""depth"": 3, ""l2_leaf_reg"": 5.978471048684396, ""random_strength"": 1.3359659871325724, ""bagging_temperature"": 0.24193007258750537}",0.17800109230761718,0.8126106130118333,1.1856852010999241,0.7163588140158833,0.016179209131945396,36
CatBoost,6,1.3146076284790658,"{""iterations"": 250, ""learning_rate"": 0.05518312212859351, ""depth"": 4, ""l2_leaf_reg"": 2.9738516817288847, ""random_strength"": 0.9109963483549937, ""bagging_temperature"": 0.18735673378347917}",0.17427181019815685,0.7485674955696696,1.1279649893572596,0.7585521909818979,0.015654820948715894,36
CatBoost,7,0.962996777952169,"{""iterations"": 300, ""learning_rate"": 0.0894113624372703, ""depth"": 5, ""l2_leaf_reg"": 3.007648253022298, ""random_strength"": 1.1487435421505334, ""bagging_temperature"": 0.06937103704757742}",0.13438115866970013,0.6445401256424286,0.8093208418888997,0.7937220325891858,0.009329738832238007,36
CatBoost,3,0.8685517486635758,"{""iterations"": 300, ""learning_rate"": 0.037262938906002116, ""depth"": 4, ""l2_leaf_reg"": 4.172619339600329, ""random_strength"": 0.6189900765442, ""bagging_temperature"": 0.10527105368849551}",0.12696087183151783,0.6004480598689848,0.7260474987101281,0.7526033601449549,-0.0025811575892650245,36
CatBoost,2,0.7603638789840242,"{""iterations"": 400, ""learning_rate"": 0.07182965927403508, ""depth"": 4, ""l2_leaf_reg"": 2.583268383414559, ""random_strength"": 0.8118136193810433, ""bagging_temperature"": 0.43742982443042494}",0.12319640586085345,0.5673963510246899,0.6275175647514982,0.7474518214976181,0.0049925487109818084,36
CatBoost,5,0.7540643119531019,"{""iterations"": 350, ""learning_rate"": 0.049126444510772006, ""depth"": 4, ""l2_leaf_reg"": 2.058350919974648, ""random_strength"": 0.7524568556665954, ""bagging_temperature"": 0.37858567431269263}",0.11875157886963117,0.6012982764144406,0.6094694290958621,0.7158920013418459,-0.005439221940374544,36
XGBoost,9,1.6422589349337533,"{""n_estimators"": 400, ""learning_rate"": 0.03749184998940676, ""max_depth"": 5, ""min_child_weight"": 13.65499561805311, ""subsample"": 0.7791334440868156, ""colsample_bytree"": 0.835868543623721, ""reg_alpha"": 0.03739674227300589, ""reg_lambda"": 0.2303817542980049}",0.2229055714392858,0.9778828434194544,1.384487034822228,0.7118590582862232,0.035917385062157824,36
XGBoost,0,1.6364343913827863,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 20.0, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}",0.19789148739880447,0.933206931981257,1.3910183679829884,0.6909211238915849,0.03361230486999786,36
XGBoost,4,1.6183430299000705,"{""n_estimators"": 350, ""learning_rate"": 0.0457106483208231, ""max_depth"": 4, ""min_child_weight"": 13.423948463184335, ""subsample"": 0.7940571069583244, ""colsample_bytree"": 0.8446464185781731, ""reg_alpha"": 0.037087383462129274, ""reg_lambda"": 0.08143712390645104}",0.2164746084519371,1.0047181251666961,1.3514791329970715,0.6910308129401946,0.026486212117285284,36
XGBoost,5,1.5162052727410429,"{""n_estimators"": 300, ""learning_rate"": 0.052639508692134775, ""max_depth"": 4, ""min_child_weight"": 14.68391834458698, ""subsample"": 0.8139526960444212, ""colsample_bytree"": 0.8840083744675702, ""reg_alpha"": 0.263803937164233, ""reg_lambda"": 0.09527038726880466}",0.19363679695904223,0.8862078253471539,1.284569303153109,0.6845275603242419,0.025765186296950984,36
XGBoost,7,1.51299490704223,"{""n_estimators"": 350, ""learning_rate"": 0.05809123742052529, ""max_depth"": 3, ""min_child_weight"": 22.3951120076025, ""subsample"": 0.8404590192616391, ""colsample_bytree"": 0.8317602009699697, ""reg_alpha"": 0.06605186559274663, ""reg_lambda"": 0.060428531965994105}",0.2120513035644387,0.9377709552048477,1.2656422444455206,0.6795724792949002,0.03263477390213457,36
XGBoost,3,1.4542256094246941,"{""n_estimators"": 250, ""learning_rate"": 0.04046309276668588, ""max_depth"": 4, ""min_child_weight"": 17.97741380645299, ""subsample"": 0.8451601437826982, ""colsample_bytree"": 0.8774147691116685, ""reg_alpha"": 0.15906571412594783, ""reg_lambda"": 0.12250244743142519}",0.2009305819259637,0.9307851978294511,1.208348897606281,0.6671769506084438,0.029036435972201322,36
XGBoost,8,1.3504865042396221,"{""n_estimators"": 300, ""learning_rate"": 0.06147095620682332, ""max_depth"": 5, ""min_child_weight"": 17.656335062170168, ""subsample"": 0.8503970674443408, ""colsample_bytree"": 0.837890482884332, ""reg_alpha"": 0.12648084454089875, ""reg_lambda"": 0.14184378308027576}",0.18045465387462012,0.8037792724450686,1.1453211512808215,0.7193685754944005,0.033469173824414396,36
XGBoost,2,1.3315032279645802,"{""n_estimators"": 300, ""learning_rate"": 0.04840016447452446, ""max_depth"": 4, ""min_child_weight"": 20.935745610760627, ""subsample"": 0.8157858367019437, ""colsample_bytree"": 0.7589516844914352, ""reg_alpha"": 0.07501800492095628, ""reg_lambda"": 0.16410305286320442}",0.17915358791409108,0.8330350464873012,1.115832968954391,0.6848050987200262,0.03691012618606208,36
XGBoost,10,1.2992613929184957,"{""n_estimators"": 400, ""learning_rate"": 0.07813355733238568, ""max_depth"": 5, ""min_child_weight"": 10.120917151060311, ""subsample"": 0.7569726203990258, ""colsample_bytree"": 0.8634159275800007, ""reg_alpha"": 0.030266304631690024, ""reg_lambda"": 0.28123136223927003}",0.16623498954634908,0.7299693903888101,1.1175646394843954,0.7458812736508555,0.020863463224973375,36
XGBoost,6,1.1899287107712926,"{""n_estimators"": 350, ""learning_rate"": 0.038510360591637725, ""max_depth"": 3, ""min_child_weight"": 16.222393179304476, ""subsample"": 0.879946373682505, ""colsample_bytree"": 0.787568304809476, ""reg_alpha"": 0.09123374849888563, ""reg_lambda"": 0.29018906309442866}",0.1700920728218469,0.8059247124754869,0.9815768390569299,0.6685108405656697,0.023160373852062672,36
XGBoost,11,1.180661505124729,"{""n_estimators"": 400, ""learning_rate"": 0.03558612266366302, ""max_depth"": 5, ""min_child_weight"": 24.448418083601414, ""subsample"": 0.7745848526647896, ""colsample_bytree"": 0.7994041424805026, ""reg_alpha"": 0.049477057245549134, ""reg_lambda"": 0.044940386663651265}",0.16191889561513095,0.7483951889563824,0.990670722503493,0.690555481313576,0.03203785206918021,36
XGBoost,1,1.093535538519686,"{""n_estimators"": 350, ""learning_rate"": 0.044340271115540994, ""max_depth"": 3, ""min_child_weight"": 18.269721536243367, ""subsample"": 0.8579203454678345, ""colsample_bytree"": 0.8134659690186692, ""reg_alpha"": 0.2870023502081965, ""reg_lambda"": 0.1451947767527812}",0.1657960431985992,0.7733789813059765,0.8952959559296455,0.6754822360350474,0.02289763416859619,36
